Flight_ID,From,To,Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction,Class
8,Colombo,Istanbul,1714614760,2024-05-02T01:52:40Z,THY89A,"8.594559,78.481346",24600,457,309,civil
8,Colombo,Istanbul,1714614793,2024-05-02T01:53:13Z,THY89A,"8.638699,78.426758",25000,458,308,civil
8,Colombo,Istanbul,1714614825,2024-05-02T01:53:45Z,THY89A,"8.682644,78.372253",25475,457,308,civil
8,Colombo,Istanbul,1714614857,2024-05-02T01:54:17Z,THY89A,"8.724426,78.320557",25750,459,309,civil
8,Colombo,Istanbul,1714614888,2024-05-02T01:54:48Z,THY89A,"8.766624,78.268303",25950,464,309,civil
8,Colombo,Istanbul,1714614918,2024-05-02T01:55:18Z,THY89A,"8.808289,78.216652",26275,464,309,civil
8,Colombo,Istanbul,1714614949,2024-05-02T01:55:49Z,THY89A,"8.850449,78.164421",26525,467,309,civil
8,Colombo,Istanbul,1714614981,2024-05-02T01:56:21Z,THY89A,"8.893341,78.11116",26775,469,308,civil
8,Colombo,Istanbul,1714615012,2024-05-02T01:56:52Z,THY89A,"8.935842,78.05838",27075,469,308,civil
8,Colombo,Istanbul,1714615043,2024-05-02T01:57:23Z,THY89A,"8.978763,78.005112",27350,474,309,civil
8,Colombo,Istanbul,1714615074,2024-05-02T01:57:54Z,THY89A,"9.022149,77.951263",27850,476,309,civil
8,Colombo,Istanbul,1714615105,2024-05-02T01:58:25Z,THY89A,"9.065722,77.897141",28400,476,308,civil
8,Colombo,Istanbul,1714615137,2024-05-02T01:58:57Z,THY89A,"9.109772,77.842369",28825,479,308,civil
8,Colombo,Istanbul,1714615168,2024-05-02T01:59:28Z,THY89A,"9.153334,77.788177",29200,483,309,civil
8,Colombo,Istanbul,1714615198,2024-05-02T01:59:58Z,THY89A,"9.197113,77.733765",29575,487,308,civil
8,Colombo,Istanbul,1714615229,2024-05-02T02:00:29Z,THY89A,"9.241224,77.678787",29925,490,308,civil
8,Colombo,Istanbul,1714615261,2024-05-02T02:01:01Z,THY89A,"9.286194,77.622787",30200,495,308,civil
8,Colombo,Istanbul,1714615293,2024-05-02T02:01:33Z,THY89A,"9.333801,77.563477",30500,500,308,civil
8,Colombo,Istanbul,1714615324,2024-05-02T02:02:04Z,THY89A,"9.378227,77.508072",31050,496,308,civil
8,Colombo,Istanbul,1714615355,2024-05-02T02:02:35Z,THY89A,"9.422685,77.452667",31475,497,308,civil
8,Colombo,Istanbul,1714615386,2024-05-02T02:03:06Z,THY89A,"9.467606,77.396683",31800,498,308,civil
8,Colombo,Istanbul,1714615417,2024-05-02T02:03:37Z,THY89A,"9.51265,77.340401",32000,498,308,civil
8,Colombo,Istanbul,1714615448,2024-05-02T02:04:08Z,THY89A,"9.55806,77.283653",32000,499,308,civil
8,Colombo,Istanbul,1714615479,2024-05-02T02:04:39Z,THY89A,"9.603261,77.227211",32000,499,308,civil
8,Colombo,Istanbul,1714615510,2024-05-02T02:05:10Z,THY89A,"9.649063,77.169968",32000,499,308,civil
8,Colombo,Istanbul,1714615541,2024-05-02T02:05:41Z,THY89A,"9.694336,77.113365",32000,500,308,civil
8,Colombo,Istanbul,1714615573,2024-05-02T02:06:13Z,THY89A,"9.739519,77.056877",32025,495,308,civil
8,Colombo,Istanbul,1714615603,2024-05-02T02:06:43Z,THY89A,"9.784256,77.0009",32000,497,308,civil
8,Colombo,Istanbul,1714615635,2024-05-02T02:07:15Z,THY89A,"9.829598,76.944122",32000,497,308,civil
8,Colombo,Istanbul,1714615666,2024-05-02T02:07:46Z,THY89A,"9.874008,76.888519",32000,497,308,civil
8,Colombo,Istanbul,1714615697,2024-05-02T02:08:17Z,THY89A,"9.919785,76.831161",32200,498,308,civil
8,Colombo,Istanbul,1714615727,2024-05-02T02:08:47Z,THY89A,"9.963364,76.776512",32725,494,308,civil
8,Colombo,Istanbul,1714615759,2024-05-02T02:09:19Z,THY89A,"10.008778,76.719521",33050,495,308,civil
8,Colombo,Istanbul,1714615789,2024-05-02T02:09:49Z,THY89A,"10.052856,76.664177",33350,496,308,civil
8,Colombo,Istanbul,1714615823,2024-05-02T02:10:23Z,THY89A,"10.10151,76.603073",33650,497,308,civil
8,Colombo,Istanbul,1714615854,2024-05-02T02:10:54Z,THY89A,"10.146515,76.546539",33950,498,308,civil
8,Colombo,Istanbul,1714615885,2024-05-02T02:11:25Z,THY89A,"10.191309,76.490227",34300,497,308,civil
8,Colombo,Istanbul,1714615916,2024-05-02T02:11:56Z,THY89A,"10.235208,76.435013",34875,490,308,civil
8,Colombo,Istanbul,1714615946,2024-05-02T02:12:26Z,THY89A,"10.278763,76.380211",35500,482,308,civil
8,Colombo,Istanbul,1714615978,2024-05-02T02:12:58Z,THY89A,"10.322261,76.325432",35950,478,308,civil
8,Colombo,Istanbul,1714616009,2024-05-02T02:13:29Z,THY89A,"10.36574,76.270691",36000,483,308,civil
8,Colombo,Istanbul,1714616040,2024-05-02T02:14:00Z,THY89A,"10.409452,76.215614",36000,488,308,civil
8,Colombo,Istanbul,1714616071,2024-05-02T02:14:31Z,THY89A,"10.453766,76.159691",36000,492,308,civil
8,Colombo,Istanbul,1714616102,2024-05-02T02:15:02Z,THY89A,"10.497716,76.104225",35975,495,308,civil
8,Colombo,Istanbul,1714616133,2024-05-02T02:15:33Z,THY89A,"10.542592,76.047607",36000,493,308,civil
8,Colombo,Istanbul,1714616164,2024-05-02T02:16:04Z,THY89A,"10.586956,75.991615",36000,491,308,civil
8,Colombo,Istanbul,1714616195,2024-05-02T02:16:35Z,THY89A,"10.631104,75.935844",36000,491,308,civil
8,Colombo,Istanbul,1714616227,2024-05-02T02:17:07Z,THY89A,"10.676337,75.878662",36000,488,308,civil
8,Colombo,Istanbul,1714616258,2024-05-02T02:17:38Z,THY89A,"10.720917,75.822235",36000,489,308,civil
8,Colombo,Istanbul,1714616290,2024-05-02T02:18:10Z,THY89A,"10.765671,75.765671",36000,488,308,civil
8,Colombo,Istanbul,1714616322,2024-05-02T02:18:42Z,THY89A,"10.810547,75.708862",36000,488,308,civil
8,Colombo,Istanbul,1714616353,2024-05-02T02:19:13Z,THY89A,"10.854678,75.652916",36000,488,308,civil
8,Colombo,Istanbul,1714616383,2024-05-02T02:19:43Z,THY89A,"10.896854,75.599426",36000,488,308,civil
8,Colombo,Istanbul,1714616417,2024-05-02T02:20:17Z,THY89A,"10.946091,75.536972",36000,490,308,civil
8,Colombo,Istanbul,1714616448,2024-05-02T02:20:48Z,THY89A,"10.989028,75.482529",36000,491,308,civil
8,Colombo,Istanbul,1714616480,2024-05-02T02:21:20Z,THY89A,"11.033904,75.425529",36000,491,308,civil
8,Colombo,Istanbul,1714616511,2024-05-02T02:21:51Z,THY89A,"11.079851,75.367172",36000,492,308,civil
8,Colombo,Istanbul,1714616544,2024-05-02T02:22:24Z,THY89A,"11.125938,75.308678",36000,494,308,civil
8,Colombo,Istanbul,1714616576,2024-05-02T02:22:56Z,THY89A,"11.171906,75.250237",36000,494,308,civil
8,Colombo,Istanbul,1714616608,2024-05-02T02:23:28Z,THY89A,"11.217041,75.192703",36000,494,308,civil
8,Colombo,Istanbul,1714616638,2024-05-02T02:23:58Z,THY89A,"11.260893,75.136894",36000,496,308,civil
8,Colombo,Istanbul,1714616671,2024-05-02T02:24:31Z,THY89A,"11.307958,75.076904",36000,494,308,civil
8,Colombo,Istanbul,1714616703,2024-05-02T02:25:03Z,THY89A,"11.353912,75.018387",36000,494,308,civil
8,Colombo,Istanbul,1714616734,2024-05-02T02:25:34Z,THY89A,"11.398409,74.961647",36000,494,308,civil
8,Colombo,Istanbul,1714616766,2024-05-02T02:26:06Z,THY89A,"11.44368,74.903885",36000,493,308,civil
8,Colombo,Istanbul,1714616798,2024-05-02T02:26:38Z,THY89A,"11.488449,74.84668",36000,493,308,civil
8,Colombo,Istanbul,1714616831,2024-05-02T02:27:11Z,THY89A,"11.535736,74.786301",36000,495,308,civil
8,Colombo,Istanbul,1714616864,2024-05-02T02:27:44Z,THY89A,"11.583873,74.724716",36000,496,308,civil
8,Colombo,Istanbul,1714616896,2024-05-02T02:28:16Z,THY89A,"11.629211,74.666733",36000,494,308,civil
8,Colombo,Istanbul,1714616927,2024-05-02T02:28:47Z,THY89A,"11.673294,74.610382",36000,493,308,civil
8,Colombo,Istanbul,1714616958,2024-05-02T02:29:18Z,THY89A,"11.718155,74.55294",36000,493,308,civil
8,Colombo,Istanbul,1714616990,2024-05-02T02:29:50Z,THY89A,"11.762493,74.496124",36200,493,308,civil
8,Colombo,Istanbul,1714617021,2024-05-02T02:30:21Z,THY89A,"11.805927,74.440422",36550,492,308,civil
8,Colombo,Istanbul,1714617052,2024-05-02T02:30:52Z,THY89A,"11.850245,74.38356",36875,489,308,civil
8,Colombo,Istanbul,1714617086,2024-05-02T02:31:26Z,THY89A,"11.898473,74.321739",37175,488,308,civil
8,Colombo,Istanbul,1714617117,2024-05-02T02:31:57Z,THY89A,"11.942232,74.265556",37425,488,308,civil
8,Colombo,Istanbul,1714617147,2024-05-02T02:32:27Z,THY89A,"11.985153,74.210381",37675,486,308,civil
8,Colombo,Istanbul,1714617179,2024-05-02T02:32:59Z,THY89A,"12.02916,74.153786",37925,486,308,civil
8,Colombo,Istanbul,1714617210,2024-05-02T02:33:30Z,THY89A,"12.072739,74.097672",38000,489,308,civil
8,Colombo,Istanbul,1714617241,2024-05-02T02:34:01Z,THY89A,"12.116089,74.041931",38000,491,308,civil
8,Colombo,Istanbul,1714617272,2024-05-02T02:34:32Z,THY89A,"12.160376,73.984924",38000,492,308,civil
8,Colombo,Istanbul,1714617303,2024-05-02T02:35:03Z,THY89A,"12.203888,73.928848",38000,490,308,civil
8,Colombo,Istanbul,1714617334,2024-05-02T02:35:34Z,THY89A,"12.24765,73.872398",38000,490,308,civil
8,Colombo,Istanbul,1714617367,2024-05-02T02:36:07Z,THY89A,"12.293381,73.813301",38000,490,308,civil
8,Colombo,Istanbul,1714617399,2024-05-02T02:36:39Z,THY89A,"12.33895,73.754448",38000,491,308,civil
8,Colombo,Istanbul,1714617433,2024-05-02T02:37:13Z,THY89A,"12.387222,73.692024",38000,492,308,civil
8,Colombo,Istanbul,1714617464,2024-05-02T02:37:44Z,THY89A,"12.430704,73.635963",38000,492,308,civil
8,Colombo,Istanbul,1714617495,2024-05-02T02:38:15Z,THY89A,"12.474417,73.579391",38000,492,308,civil
8,Colombo,Istanbul,1714617532,2024-05-02T02:38:52Z,THY89A,"12.526695,73.511688",38000,492,308,civil
8,Colombo,Istanbul,1714617564,2024-05-02T02:39:24Z,THY89A,"12.572296,73.452652",38000,489,308,civil
8,Colombo,Istanbul,1714617596,2024-05-02T02:39:56Z,THY89A,"12.616791,73.39492",38000,490,308,civil
8,Colombo,Istanbul,1714617629,2024-05-02T02:40:29Z,THY89A,"12.662535,73.33567",38000,488,308,civil
8,Colombo,Istanbul,1714617660,2024-05-02T02:41:00Z,THY89A,"12.706604,73.278427",38000,487,308,civil
8,Colombo,Istanbul,1714617692,2024-05-02T02:41:32Z,THY89A,"12.751328,73.220375",38000,487,308,civil
8,Colombo,Istanbul,1714617724,2024-05-02T02:42:04Z,THY89A,"12.795442,73.163017",38000,486,308,civil
8,Colombo,Istanbul,1714617755,2024-05-02T02:42:35Z,THY89A,"12.838806,73.106674",38000,486,308,civil
8,Colombo,Istanbul,1714617787,2024-05-02T02:43:07Z,THY89A,"12.882587,73.049637",38000,488,308,civil
8,Colombo,Istanbul,1714617818,2024-05-02T02:43:38Z,THY89A,"12.926625,72.992294",38000,487,308,civil
8,Colombo,Istanbul,1714617850,2024-05-02T02:44:10Z,THY89A,"12.970688,72.934921",38000,485,307,civil
8,Colombo,Istanbul,1714617881,2024-05-02T02:44:41Z,THY89A,"13.014038,72.878426",38000,484,307,civil
8,Colombo,Istanbul,1714617913,2024-05-02T02:45:13Z,THY89A,"13.057996,72.821045",38000,482,307,civil
8,Colombo,Istanbul,1714617946,2024-05-02T02:45:46Z,THY89A,"13.103059,72.76226",38000,481,307,civil
8,Colombo,Istanbul,1714617977,2024-05-02T02:46:17Z,THY89A,"13.14598,72.706169",38000,482,307,civil
8,Colombo,Istanbul,1714618008,2024-05-02T02:46:48Z,THY89A,"13.189226,72.649651",38000,480,308,civil
8,Colombo,Istanbul,1714618041,2024-05-02T02:47:21Z,THY89A,"13.233536,72.591736",38000,480,307,civil
8,Colombo,Istanbul,1714618074,2024-05-02T02:47:54Z,THY89A,"13.279037,72.53212",38000,480,307,civil
8,Colombo,Istanbul,1714618103,2024-05-02T02:48:23Z,THY89A,"13.318039,72.481071",38000,480,307,civil
8,Colombo,Istanbul,1714618136,2024-05-02T02:48:56Z,THY89A,"13.363907,72.420929",38000,481,307,civil
8,Colombo,Istanbul,1714618168,2024-05-02T02:49:28Z,THY89A,"13.408953,72.361931",38000,481,307,civil
8,Colombo,Istanbul,1714618202,2024-05-02T02:50:02Z,THY89A,"13.455459,72.300926",38000,483,307,civil
8,Colombo,Istanbul,1714618236,2024-05-02T02:50:36Z,THY89A,"13.501546,72.240356",38000,482,307,civil
8,Colombo,Istanbul,1714618266,2024-05-02T02:51:06Z,THY89A,"13.54307,72.18586",38000,478,307,civil
8,Colombo,Istanbul,1714618300,2024-05-02T02:51:40Z,THY89A,"13.588412,72.126205",38000,477,307,civil
8,Colombo,Istanbul,1714618332,2024-05-02T02:52:12Z,THY89A,"13.632797,72.067802",38000,477,307,civil
8,Colombo,Istanbul,1714618367,2024-05-02T02:52:47Z,THY89A,"13.67981,72.005676",38000,478,306,civil
8,Colombo,Istanbul,1714618400,2024-05-02T02:53:20Z,THY89A,"13.720551,71.943214",38000,476,302,civil
8,Colombo,Istanbul,1714618433,2024-05-02T02:53:53Z,THY89A,"13.760609,71.880463",38000,475,303,civil
8,Colombo,Istanbul,1714618467,2024-05-02T02:54:27Z,THY89A,"13.801163,71.817062",38000,475,303,civil
8,Colombo,Istanbul,1714618497,2024-05-02T02:54:57Z,THY89A,"13.837886,71.759514",38000,475,303,civil
8,Colombo,Istanbul,1714618531,2024-05-02T02:55:31Z,THY89A,"13.878571,71.695641",38000,476,303,civil
8,Colombo,Istanbul,1714618561,2024-05-02T02:56:01Z,THY89A,"13.915466,71.637634",38000,476,303,civil
8,Colombo,Istanbul,1714618592,2024-05-02T02:56:32Z,THY89A,"13.952125,71.580025",38000,476,303,civil
8,Colombo,Istanbul,1714618625,2024-05-02T02:57:05Z,THY89A,"13.992691,71.516212",38000,476,302,civil
8,Colombo,Istanbul,1714618659,2024-05-02T02:57:39Z,THY89A,"14.033312,71.452286",38000,474,302,civil
8,Colombo,Istanbul,1714618690,2024-05-02T02:58:10Z,THY89A,"14.070088,71.394363",38000,474,302,civil
8,Colombo,Istanbul,1714618722,2024-05-02T02:58:42Z,THY89A,"14.108447,71.333839",38000,474,302,civil
8,Colombo,Istanbul,1714618755,2024-05-02T02:59:15Z,THY89A,"14.148109,71.271301",38000,473,302,civil
8,Colombo,Istanbul,1714618776,2024-05-02T02:59:36Z,THY89A,"14.172775,71.232277",38000,473,302,civil
8,Colombo,Istanbul,1714618855,2024-05-02T03:00:55Z,THY89A,"14.268075,71.081688",38000,473,302,civil
8,Colombo,Istanbul,1714618882,2024-05-02T03:01:22Z,THY89A,"14.29959,71.031815",38000,473,302,civil
8,Colombo,Istanbul,1714618991,2024-05-02T03:03:11Z,THY89A,"14.431193,70.825531",38000,471,303,civil
8,Colombo,Istanbul,1714619016,2024-05-02T03:03:36Z,THY89A,"14.461452,70.778549",38000,471,303,civil
8,Colombo,Istanbul,1714619072,2024-05-02T03:04:32Z,THY89A,"14.528641,70.673866",38000,468,303,civil
8,Colombo,Istanbul,1714619165,2024-05-02T03:06:05Z,THY89A,"14.63974,70.50045",38000,462,303,civil
8,Colombo,Istanbul,1714619257,2024-05-02T03:07:37Z,THY89A,"14.748138,70.330872",38000,468,303,civil
8,Colombo,Istanbul,1714619336,2024-05-02T03:08:56Z,THY89A,"14.844177,70.180275",38000,470,303,civil
8,Colombo,Istanbul,1714619345,2024-05-02T03:09:05Z,THY89A,"14.854633,70.163887",38000,470,303,civil
8,Colombo,Istanbul,1714619403,2024-05-02T03:10:03Z,THY89A,"14.923828,70.055237",38000,470,303,civil
8,Colombo,Istanbul,1714619406,2024-05-02T03:10:06Z,THY89A,"14.92598,70.051865",38000,470,303,civil
8,Colombo,Istanbul,1714619553,2024-05-02T03:12:33Z,THY89A,"15.101532,69.77552",38000,471,303,civil
8,Colombo,Istanbul,1714619587,2024-05-02T03:13:07Z,THY89A,"15.144241,69.708351",38000,470,303,civil
8,Colombo,Istanbul,1714624040,2024-05-02T04:27:20Z,THY89A,"20.248175,61.565235",38000,438,302,civil
8,Colombo,Istanbul,1714624496,2024-05-02T04:34:56Z,THY89A,"20.769562,60.758663",38000,437,310,civil
8,Colombo,Istanbul,1714624536,2024-05-02T04:35:36Z,THY89A,"20.82431,60.690044",38000,437,310,civil
8,Colombo,Istanbul,1714624569,2024-05-02T04:36:09Z,THY89A,"20.867134,60.636391",38000,437,310,civil
8,Colombo,Istanbul,1714624603,2024-05-02T04:36:43Z,THY89A,"20.911606,60.580479",38000,436,310,civil
8,Colombo,Istanbul,1714624608,2024-05-02T04:36:48Z,THY89A,"20.917271,60.573318",38000,436,310,civil
8,Colombo,Istanbul,1714624700,2024-05-02T04:38:20Z,THY89A,"21.037628,60.421757",38000,436,310,civil
8,Colombo,Istanbul,1714624734,2024-05-02T04:38:54Z,THY89A,"21.082352,60.365379",38000,434,310,civil
8,Colombo,Istanbul,1714624764,2024-05-02T04:39:24Z,THY89A,"21.121399,60.31604",38000,432,310,civil
8,Colombo,Istanbul,1714624798,2024-05-02T04:39:58Z,THY89A,"21.165207,60.260658",38000,432,310,civil
8,Colombo,Istanbul,1714624828,2024-05-02T04:40:28Z,THY89A,"21.204964,60.210369",38000,434,310,civil
8,Colombo,Istanbul,1714624861,2024-05-02T04:41:01Z,THY89A,"21.247604,60.156403",38000,435,310,civil
8,Colombo,Istanbul,1714624895,2024-05-02T04:41:35Z,THY89A,"21.291597,60.100758",38000,434,310,civil
8,Colombo,Istanbul,1714624925,2024-05-02T04:42:05Z,THY89A,"21.331329,60.050621",38000,434,310,civil
8,Colombo,Istanbul,1714624959,2024-05-02T04:42:39Z,THY89A,"21.374926,59.995373",38000,433,310,civil
8,Colombo,Istanbul,1714624990,2024-05-02T04:43:10Z,THY89A,"21.414276,59.945499",38000,435,310,civil
8,Colombo,Istanbul,1714625023,2024-05-02T04:43:43Z,THY89A,"21.456757,59.891518",38000,436,310,civil
8,Colombo,Istanbul,1714625053,2024-05-02T04:44:13Z,THY89A,"21.497265,59.840137",38000,436,309,civil
8,Colombo,Istanbul,1714625087,2024-05-02T04:44:47Z,THY89A,"21.541306,59.784153",38000,437,310,civil
8,Colombo,Istanbul,1714625123,2024-05-02T04:45:23Z,THY89A,"21.587128,59.725773",38000,438,309,civil
8,Colombo,Istanbul,1714625153,2024-05-02T04:45:53Z,THY89A,"21.627472,59.674072",38000,436,309,civil
8,Colombo,Istanbul,1714625183,2024-05-02T04:46:23Z,THY89A,"21.666668,59.623871",38000,436,309,civil
8,Colombo,Istanbul,1714625215,2024-05-02T04:46:55Z,THY89A,"21.708099,59.57082",38000,435,309,civil
8,Colombo,Istanbul,1714625244,2024-05-02T04:47:24Z,THY89A,"21.745388,59.52301",38000,434,309,civil
8,Colombo,Istanbul,1714625278,2024-05-02T04:47:58Z,THY89A,"21.789413,59.466396",38000,433,309,civil
8,Colombo,Istanbul,1714625309,2024-05-02T04:48:29Z,THY89A,"21.828997,59.415588",38000,433,309,civil
8,Colombo,Istanbul,1714625343,2024-05-02T04:49:03Z,THY89A,"21.872131,59.360081",38000,431,309,civil
8,Colombo,Istanbul,1714625373,2024-05-02T04:49:33Z,THY89A,"21.910858,59.310192",38000,431,309,civil
8,Colombo,Istanbul,1714625407,2024-05-02T04:50:07Z,THY89A,"21.953896,59.254658",38000,431,309,civil
8,Colombo,Istanbul,1714625437,2024-05-02T04:50:37Z,THY89A,"21.993256,59.203922",38000,431,309,civil
8,Colombo,Istanbul,1714625471,2024-05-02T04:51:11Z,THY89A,"22.035736,59.149044",38000,432,309,civil
8,Colombo,Istanbul,1714625504,2024-05-02T04:51:44Z,THY89A,"22.078283,59.093933",38000,433,309,civil
8,Colombo,Istanbul,1714625538,2024-05-02T04:52:18Z,THY89A,"22.121704,59.037781",38000,433,309,civil
8,Colombo,Istanbul,1714625568,2024-05-02T04:52:48Z,THY89A,"22.16017,58.987934",38000,433,309,civil
8,Colombo,Istanbul,1714625601,2024-05-02T04:53:21Z,THY89A,"22.204056,58.934109",38000,438,313,civil
8,Colombo,Istanbul,1714625631,2024-05-02T04:53:51Z,THY89A,"22.249832,58.888718",38000,445,320,civil
8,Colombo,Istanbul,1714625664,2024-05-02T04:54:24Z,THY89A,"22.304527,58.84547",38000,452,326,civil
8,Colombo,Istanbul,1714625696,2024-05-02T04:54:56Z,THY89A,"22.362946,58.807518",38000,457,329,civil
8,Colombo,Istanbul,1714625730,2024-05-02T04:55:30Z,THY89A,"22.423933,58.768108",38000,457,328,civil
8,Colombo,Istanbul,1714625760,2024-05-02T04:56:00Z,THY89A,"22.47908,58.73196",38000,458,328,civil
8,Colombo,Istanbul,1714625793,2024-05-02T04:56:33Z,THY89A,"22.539244,58.692371",38000,456,328,civil
8,Colombo,Istanbul,1714625824,2024-05-02T04:57:04Z,THY89A,"22.594315,58.656109",38000,456,328,civil
8,Colombo,Istanbul,1714625858,2024-05-02T04:57:38Z,THY89A,"22.654999,58.616005",38000,456,328,civil
8,Colombo,Istanbul,1714625888,2024-05-02T04:58:08Z,THY89A,"22.709702,58.579899",38000,455,328,civil
8,Colombo,Istanbul,1714625921,2024-05-02T04:58:41Z,THY89A,"22.769348,58.540451",38000,454,328,civil
8,Colombo,Istanbul,1714625952,2024-05-02T04:59:12Z,THY89A,"22.825241,58.503445",38000,455,328,civil
8,Colombo,Istanbul,1714625986,2024-05-02T04:59:46Z,THY89A,"22.886057,58.463085",38000,458,328,civil
8,Colombo,Istanbul,1714626018,2024-05-02T05:00:18Z,THY89A,"22.94458,58.424294",38000,460,328,civil
8,Colombo,Istanbul,1714626051,2024-05-02T05:00:51Z,THY89A,"23.004639,58.384445",38000,461,328,civil
8,Colombo,Istanbul,1714626084,2024-05-02T05:01:24Z,THY89A,"23.064911,58.344372",38000,461,328,civil
8,Colombo,Istanbul,1714626118,2024-05-02T05:01:58Z,THY89A,"23.126724,58.303196",38000,462,328,civil
8,Colombo,Istanbul,1714626149,2024-05-02T05:02:29Z,THY89A,"23.182159,58.26619",38000,464,328,civil
8,Colombo,Istanbul,1714626182,2024-05-02T05:03:02Z,THY89A,"23.243626,58.225201",38000,464,328,civil
8,Colombo,Istanbul,1714626212,2024-05-02T05:03:32Z,THY89A,"23.298651,58.188477",38000,462,328,civil
8,Colombo,Istanbul,1714626246,2024-05-02T05:04:06Z,THY89A,"23.359955,58.147488",38000,464,328,civil
8,Colombo,Istanbul,1714626276,2024-05-02T05:04:36Z,THY89A,"23.416101,58.109844",38000,466,328,civil
8,Colombo,Istanbul,1714626309,2024-05-02T05:05:09Z,THY89A,"23.476572,58.069256",38000,466,328,civil
8,Colombo,Istanbul,1714626343,2024-05-02T05:05:43Z,THY89A,"23.537933,58.028137",38000,466,328,civil
8,Colombo,Istanbul,1714626376,2024-05-02T05:06:16Z,THY89A,"23.599365,57.986908",38000,466,328,civil
8,Colombo,Istanbul,1714626410,2024-05-02T05:06:50Z,THY89A,"23.657381,57.943085",38000,455,321,civil
8,Colombo,Istanbul,1714626442,2024-05-02T05:07:22Z,THY89A,"23.70932,57.892963",38000,448,315,civil
8,Colombo,Istanbul,1714626476,2024-05-02T05:07:56Z,THY89A,"23.755188,57.837574",38000,434,308,civil
8,Colombo,Istanbul,1714626506,2024-05-02T05:08:26Z,THY89A,"23.792038,57.78651",38000,430,308,civil
8,Colombo,Istanbul,1714626538,2024-05-02T05:08:58Z,THY89A,"23.831131,57.733051",37975,427,308,civil
8,Colombo,Istanbul,1714626568,2024-05-02T05:09:28Z,THY89A,"23.868668,57.681274",38000,425,308,civil
8,Colombo,Istanbul,1714626602,2024-05-02T05:10:02Z,THY89A,"23.909601,57.624275",38000,425,308,civil
8,Colombo,Istanbul,1714626633,2024-05-02T05:10:33Z,THY89A,"23.947128,57.571972",38000,427,308,civil
8,Colombo,Istanbul,1714626666,2024-05-02T05:11:06Z,THY89A,"23.987484,57.515759",38000,428,307,civil
8,Colombo,Istanbul,1714626696,2024-05-02T05:11:36Z,THY89A,"24.025005,57.463314",38000,429,307,civil
8,Colombo,Istanbul,1714626730,2024-05-02T05:12:10Z,THY89A,"24.065643,57.406464",38000,428,307,civil
8,Colombo,Istanbul,1714626761,2024-05-02T05:12:41Z,THY89A,"24.103134,57.35387",38000,427,307,civil
8,Colombo,Istanbul,1714626794,2024-05-02T05:13:14Z,THY89A,"24.143967,57.2966",38000,427,307,civil
8,Colombo,Istanbul,1714626824,2024-05-02T05:13:44Z,THY89A,"24.180588,57.245075",38000,428,307,civil
8,Colombo,Istanbul,1714626858,2024-05-02T05:14:18Z,THY89A,"24.221548,57.187519",38000,427,307,civil
8,Colombo,Istanbul,1714626888,2024-05-02T05:14:48Z,THY89A,"24.25827,57.135876",38000,427,307,civil
8,Colombo,Istanbul,1714626922,2024-05-02T05:15:22Z,THY89A,"24.298599,57.078907",38000,429,307,civil
8,Colombo,Istanbul,1714626955,2024-05-02T05:15:55Z,THY89A,"24.33902,57.021893",38000,432,307,civil
8,Colombo,Istanbul,1714626985,2024-05-02T05:16:25Z,THY89A,"24.376831,56.968487",38000,434,307,civil
8,Colombo,Istanbul,1714627019,2024-05-02T05:16:59Z,THY89A,"24.417999,56.910477",38000,438,307,civil
8,Colombo,Istanbul,1714627052,2024-05-02T05:17:32Z,THY89A,"24.459383,56.852329",38000,438,307,civil
8,Colombo,Istanbul,1714627082,2024-05-02T05:18:02Z,THY89A,"24.496952,56.799522",38000,438,307,civil
8,Colombo,Istanbul,1714627116,2024-05-02T05:18:36Z,THY89A,"24.53829,56.741276",38000,431,307,civil
8,Colombo,Istanbul,1714627148,2024-05-02T05:19:08Z,THY89A,"24.578201,56.684826",38000,423,306,civil
8,Colombo,Istanbul,1714627167,2024-05-02T05:19:27Z,THY89A,"24.596899,56.651054",38000,410,296,civil
8,Colombo,Istanbul,1714627170,2024-05-02T05:19:30Z,THY89A,"24.599506,56.645248",38000,408,296,civil
8,Colombo,Istanbul,1714627173,2024-05-02T05:19:33Z,THY89A,"24.601868,56.639965",38000,408,295,civil
8,Colombo,Istanbul,1714627176,2024-05-02T05:19:36Z,THY89A,"24.604208,56.634624",38000,409,295,civil
8,Colombo,Istanbul,1714627206,2024-05-02T05:20:06Z,THY89A,"24.630295,56.577759",38000,409,297,civil
8,Colombo,Istanbul,1714627239,2024-05-02T05:20:39Z,THY89A,"24.658493,56.517284",38000,410,296,civil
8,Colombo,Istanbul,1714627273,2024-05-02T05:21:13Z,THY89A,"24.687561,56.454723",38000,415,296,civil
8,Colombo,Istanbul,1714627304,2024-05-02T05:21:44Z,THY89A,"24.714844,56.395924",38000,417,296,civil
8,Colombo,Istanbul,1714627337,2024-05-02T05:22:17Z,THY89A,"24.744144,56.33271",38000,416,296,civil
8,Colombo,Istanbul,1714627367,2024-05-02T05:22:47Z,THY89A,"24.770445,56.275909",38000,418,296,civil
8,Colombo,Istanbul,1714627401,2024-05-02T05:23:21Z,THY89A,"24.79921,56.213634",38000,416,296,civil
8,Colombo,Istanbul,1714627434,2024-05-02T05:23:54Z,THY89A,"24.827705,56.152004",38000,415,296,civil
